id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
43027756,"5min from Shinjuku, perfect location!Free wifi#301",10424827,Kei,,Shinjuku Ku,35.70027,139.70376,Entire home/apt,5041,2,0,,,18,362
43035577,【 完全清掃ｺﾛﾅ対策♥除菌&消毒してます 】駅4分Sweet room 東京駅8分貸切,342112179,Alysa,,Sumida Ku,35.69594,139.81262,Entire home/apt,8450,1,0,,,1,365
43037413,駅から徒歩約7分!池袋まで8分♪2路線利用可能!新宿､渋谷まで便利です♪ 102,342479884,佐藤,,Nerima Ku,35.74705,139.66286,Entire home/apt,49949,1,0,,,3,179
43037636,NEW OPEN! Hideaway house/Max 8 ppl/ Hikifune,287960657,新井,,Sumida Ku,35.71728,139.8254,Entire home/apt,30033,1,0,,,3,179
43037653,駅から徒歩約7分!池袋まで8分♪2路線利用可能!新宿､渋谷まで便利です♪101,342479884,佐藤,,Nerima Ku,35.74491,139.66403,Entire home/apt,49949,1,0,,,3,179
43037738,駅から徒歩約7分!池袋まで8分♪2路線利用可能!新宿､渋谷まで便利です♪103,342479884,佐藤,,Nerima Ku,35.74627,139.66471,Entire home/apt,49949,1,0,,,3,179
43042780,新築 / 浅草駅徒歩9分 / 最寄駅徒歩2分/Room101,342547164,Takeshi,,Sumida Ku,35.70635,139.80224,Entire home/apt,8581,2,1,2020-04-22,1,3,184
43046923,3【海外帰国者歓迎】羽田空港送迎あり 品川駅･横浜駅に乗換なしでｱｸｾｽ可｡京急蒲田駅から徒歩5分｡,41891471,Hiroki,,Ota Ku,35.56423,139.72709,Entire home/apt,2781,1,0,,,12,0
43049621,新築#303/成田･羽田から電車乗換なし/最寄駅2分/浅草･ｽｶｲﾂﾘｰ徒歩圏/観光に便利/Wifi,219181653,Rie,,Sumida Ku,35.70767,139.80255,Entire home/apt,6972,2,0,,,5,321
43049907,新築 / 浅草駅徒歩9分 / 最寄駅徒歩2分/Room102,342547164,Takeshi,,Sumida Ku,35.70636,139.80303,Entire home/apt,8474,2,0,,,3,187
43050519,新築 / 浅草駅徒歩9分 / 最寄駅徒歩2分/Room (Phone number hidden by Airbnb) 部屋貸切,342547164,Takeshi,,Sumida Ku,35.70632,139.80301,Entire home/apt,14158,2,0,,,3,184
43051857,東京/港区/新橋駅近く/男女共用ﾄﾞﾐﾄﾘｰﾎｽﾃﾙ/最大18名宿泊可能/,342684481,Bnb,,Minato Ku,35.66875,139.75163,Shared room,2781,1,0,,,1,180
43054537,AirStay Ojima/ Free Parking/ WiFi / Stroller & Bed,129096261,Chisaki,,Koto Ku,35.69079,139.83958,Entire home/apt,49949,2,1,2020-04-27,1,10,358
43054943,KITA SHINJUKU weetie Home Freewifi SoY-3,342352750,Mei,,Shinjuku Ku,35.69786,139.69513,Entire home/apt,14695,1,0,,,10,155
43055056,KITA SHINJUKU weetie Home Freewifi EoS-7,342352750,Mei,,Shinjuku Ku,35.69707,139.69501,Entire home/apt,15017,1,0,,,10,155
43055149,昔ながらの古いお家/松戸駅5分/閑静/長期割引/まるで実家/ｺﾝﾋﾞﾆすぐ/069,153913121,Nomad,,Katsushika Ku,35.78464,139.89638,Entire home/apt,5455,1,0,,,2,149
43055735,Ensuite double room in Shinjuku/free breakfast/,51963804,Amigo Tokyo,,Shinjuku Ku,35.69263,139.71003,Private room,9653,1,0,,,10,63
43055798,Shinjuku 5min/ Nakano Sakakaue 3min/Free WiFi#102,221349554,Kinji,,Nakano Ku,35.69721,139.68352,Entire home/apt,49949,1,5,2020-04-19,5,6,0
43055850,Perfect to you/Superior Room #5E/shared bathroom,51963804,Amigo Tokyo,,Shinjuku Ku,35.69288,139.71198,Private room,10833,1,0,,,10,63
43056120,"Here, super plan to girls trip/enjoy with who?!",51963804,Amigo Tokyo,,Shinjuku Ku,35.69382,139.71047,Private room,5578,1,0,,,10,55
43056240,Aoto Sta 6min★Haneda･Narita direct train!,162970600,Taka,,Katsushika Ku,35.74434,139.85304,Entire home/apt,8236,1,0,,,6,89
43056314,【MONTHLY】4DK 10PPL HOUSE SHINJUKU! 4MIN TO STA!!!!,335782288,Plays,,Shinjuku Ku,35.69943,139.73067,Entire home/apt,12013,30,0,,,2,363
43056448,Bunk bed/Shinjuku/free breakfast/shared bathroom,51963804,Amigo Tokyo,,Shinjuku Ku,35.69226,139.71057,Private room,9947,1,1,2020-04-15,1,10,0
43057797,【NEW】渋谷駅から徒歩10分★無料Wi-Fi付★#201個室ﾀﾞﾌﾞﾙﾙｰﾑ★,340430395,Unito,,Shibuya Ku,35.65174,139.7106,Private room,5454,1,0,,,11,169
43062691,Yuki bill202,61184736,Motohiro,,Minato Ku,35.64059,139.72082,Entire home/apt,4813,5,0,,,5,2
43063267,"[Opening Sale] New construction, walking  Asakusa",229628886,Kazuhiro,,Sumida Ku,35.70835,139.80415,Entire home/apt,8045,2,4,2020-04-25,4,1,143
43064071,3 min sta./Nishishinjuku(西新宿)/3ppl/free wifi#202,12294610,Koichi,,Shinjuku Ku,35.69124,139.68591,Entire home/apt,5041,2,0,,,5,298
43065836,SHINJUKU weetie Home Freewifi YSoB,342352750,Mei,,Shinjuku Ku,35.69753,139.69295,Entire home/apt,16196,1,0,,,10,155
43065924,SHINJUKU weetie Home Freewifi YYoE,342352750,Mei,,Shinjuku Ku,35.69852,139.69491,Entire home/apt,15660,1,0,,,10,155
43071939,2020年初开业  全新公寓式酒店   巢鸭车站步行3分钟   #Winco 2F A室,227902842,H,,Toshima Ku,35.73251,139.73679,Entire home/apt,99967,1,0,,,10,91
43072304,2020年初开业  全新公寓式酒店   巢鸭车站步行3分钟   #Winco 2F B室,227902842,H,,Toshima Ku,35.73259,139.73708,Entire home/apt,999995,2,0,,,10,271
43073205,"6 people at the max, traditional Japanese style",278346412,Hiroki,,Taito Ku,35.71668,139.79643,Private room,5041,2,1,2020-04-16,1,2,84
43073471,2020年初开业  全新公寓式酒店   巢鸭车站步行3分钟   #Winco 3F,227902842,H,,Toshima Ku,35.73318,139.73819,Entire home/apt,999995,2,0,,,10,91
43073562,2020年初开业  全新公寓式酒店   巢鸭车站步行3分钟   #Winco 4F,227902842,H,,Toshima Ku,35.73233,139.73837,Entire home/apt,999995,2,0,,,10,91
43073594,2020年初开业  全新公寓式酒店   巢鸭车站步行3分钟   #Winco 5F,227902842,H,,Toshima Ku,35.73445,139.73661,Entire home/apt,999995,2,0,,,10,91
43077102,高速光wifi/駅2分/新築/ﾓﾀﾞﾝな眺めのいい部屋/浅草徒歩10分/ｽｶｲﾂﾘ‐徒歩7分,201334932,Saki,,Sumida Ku,35.70809,139.80286,Entire home/apt,4505,1,0,,,6,322
43081488,Near Okubo St. and to Shinjuku St. 2mins.,230156826,Neko,,Shinjuku Ku,35.7046,139.69291,Entire home/apt,3969,1,10,2020-04-25,10,1,59
43082026,ﾃﾚﾜｰｸ使用ﾃﾞｨｽｶｳﾝﾄ/静かなｱﾊﾟｰﾄ101号室/最寄駅曳舟､浅草､ｽｶｲﾂﾘｰ近く,33170407,Hiroyoshi,,Sumida Ku,35.71891,139.81259,Entire home/apt,30033,1,0,,,12,334
43082450,ﾃﾚﾜｰｸ使用ﾃﾞｨｽｶｳﾝﾄ/静かなｱﾊﾟｰﾄ102号室/最寄駅曳舟､浅草､ｽｶｲﾂﾘｰ近く,33170407,Hiroyoshi,,Sumida Ku,35.71813,139.81161,Entire home/apt,30033,1,0,,,12,345
43082593,ﾃﾚﾜｰｸ使用ﾃﾞｨｽｶｳﾝﾄ/静かなｱﾊﾟｰﾄ103号室/最寄駅曳舟､浅草､ｽｶｲﾂﾘｰ近く,33170407,Hiroyoshi,,Sumida Ku,35.71851,139.81366,Entire home/apt,30033,1,0,,,12,340
43082690,ﾃﾚﾜｰｸ使用ﾃﾞｨｽｶｳﾝﾄ/静かなｱﾊﾟｰﾄ201号室/最寄駅曳舟､浅草､ｽｶｲﾂﾘｰ近く,33170407,Hiroyoshi,,Sumida Ku,35.7175,139.81327,Entire home/apt,30033,1,0,,,12,317
43082925,ﾃﾚﾜｰｸ使用ﾃﾞｨｽｶｳﾝﾄ/静かなｱﾊﾟｰﾄ202号室/最寄駅曳舟､浅草､ｽｶｲﾂﾘｰ近く,33170407,Hiroyoshi,,Sumida Ku,35.7185,139.81367,Entire home/apt,30033,1,0,,,12,309
43084305,"JR Otsuka 3 min,12 min to Shinjuku Sta by train CB",143096922,Ming,,Toshima Ku,35.72991,139.73232,Entire home/apt,9975,2,0,,,17,325
43085835,"JR Otsuka 3 min,12 min to Shinjuku Sta by train DA",143096922,Ming,,Toshima Ku,35.73018,139.73225,Entire home/apt,9010,2,0,,,17,363
43086104,WEI’W INN SHINJUKU TOKYO FREE WIFI WYY,342352750,Mei,,Shinjuku Ku,35.69841,139.69312,Entire home/apt,14802,1,0,,,10,155
43086219,ｳｨｰｸﾘｰﾏﾝｽﾘｰ特別価格♦週に1回の清掃ｻｰﾋﾞｽ♦家電ｷｯﾁﾝ完備のｱﾊﾟｰﾄﾒﾝﾄｽｲｰﾄ,172963998,Randor Residence Tokyo Suites,,Arakawa Ku,35.73845,139.77897,Entire home/apt,20001,20,0,,,14,134
43086662,30%OFF BC 上野区域/JR山手线新宿池袋东京直达/最近车站步行3分钟/最多9人/精心装修,143096922,Ming,,Taito Ku,35.70475,139.77779,Entire home/apt,24026,2,1,2020-04-06,1,17,342
43089539,在宅勤務勧めJR Yamanote line 7 mins traditional style,45398839,Lilo,,Kita Ku,35.73889,139.76645,Entire home/apt,9868,1,0,,,1,88
43089802,【帰国者歓迎!】最大20名までﾄﾞﾐﾄﾘｰを丸々貸し切り♪,304031045,ﾂﾊﾞﾒ,,Sumida Ku,35.70097,139.81241,Private room,19951,7,0,,,6,3
43090290,ｳｨｰｸﾘｰﾏﾝｽﾘｰ特別価格♦週に1回の清掃ｻｰﾋﾞｽ♦家電ｷｯﾁﾝ檜風呂完備のﾚｼﾞﾃﾞﾝｽ,172963998,Randor Residence Tokyo Suites,,Arakawa Ku,35.73782,139.77872,Entire home/apt,20001,20,0,,,14,120
43090464,ｳｨｰｸﾘｰﾏﾝｽﾘｰ価格♦週に1回の清掃ｻｰﾋﾞｽ♦家電ｷｯﾁﾝｽﾊﾟ風呂完備のﾃﾞｻﾞｲﾅｰﾚｼﾞﾃﾞﾝｽ,172963998,Randor Residence Tokyo Suites,,Arakawa Ku,35.73991,139.77902,Entire home/apt,14974,20,0,,,14,116
43090505,ｳｨｰｸﾘｰﾏﾝｽﾘｰ特別価格♦週1の清掃ｻｰﾋﾞｽ♦家電ｷｯﾁﾝｽﾊﾟ風呂完備のﾃﾞｻﾞｲﾅｰｽﾞﾚｼﾞﾃﾞﾝｽ,172963998,Randor Residence Tokyo Suites,,Arakawa Ku,35.73851,139.77852,Entire home/apt,14974,20,0,,,14,95
43090541,ｳｨｰｸﾘｰﾏﾝｽﾘｰ特別価格♦週1清掃ｻｰﾋﾞｽ♦ｷｯﾁﾝｽﾊﾟﾊﾞｽｼｱﾀｰ設備完備のﾚｼﾞﾃﾞﾝｽ,172963998,Randor Residence Tokyo Suites,,Arakawa Ku,35.74009,139.7776,Entire home/apt,14974,20,0,,,14,132
43090584,ｳｨｰｸﾘｰﾏﾝｽﾘｰ特別価格♦週1の清掃ｻｰﾋﾞｽ♦家電ｷｯﾁﾝｽﾊﾟﾊﾞｽ完備のﾃﾞｻﾞｲﾅｰｽﾞｽｲｰﾄ,172963998,Randor Residence Tokyo Suites,,Arakawa Ku,35.73808,139.77708,Entire home/apt,15017,20,0,,,14,118
43090609,看得见风景的房子,292109837,Amber,,Adachi Ku,35.74438,139.79087,Entire home/apt,15937,1,0,,,12,90
43090664,ｳｨｰｸﾘｰﾏﾝｽﾘｰ特別価格♦露天風呂付客室♦週1の清掃ｻｰﾋﾞｽ付き高級ﾚｼﾞﾃﾞﾝｽ,172963998,Randor Residence Tokyo Suites,,Arakawa Ku,35.74011,139.77739,Entire home/apt,19951,20,0,,,14,36
43091182,ｳｨｰｸﾘｰﾏﾝｽﾘｰ特別価格♦JR山手線鶯谷駅徒歩7分♦家電ｷｯﾁﾝ完備のﾚｼﾞﾃﾞﾝｽ,283486959,Satisfill,,Arakawa Ku,35.726,139.77988,Entire home/apt,9975,7,0,,,6,181
43091787,景生株式会社A,325732862,Nestay,,Shinjuku Ku,35.7045,139.70294,Entire home/apt,55025,1,0,,,3,127
43091856,ｳｨｰｸﾘｰﾏﾝｽﾘｰ特別価格♦JR山手線鶯谷駅徒歩7分♦家電ｷｯﾁﾝ完備のﾚｼﾞﾃﾞﾝｽ,283486959,Satisfill,,Arakawa Ku,35.72697,139.77814,Entire home/apt,14974,7,0,,,6,179
43091861,景生株式会社C,325732862,Nestay,,Shinjuku Ku,35.70444,139.70365,Entire home/apt,55025,1,0,,,3,126
43091930,ｳｨｰｸﾘｰﾏﾝｽﾘｰ特別価格♦JR山手線鶯谷駅徒歩7分♦家電ｷｯﾁﾝ完備のﾍﾟﾝﾄﾊｳｽ,283486959,Satisfill,,Arakawa Ku,35.72705,139.77949,Entire home/apt,20001,7,0,,,6,160
43092047,景生株式会社D,325732862,Nestay,,Shinjuku Ku,35.70423,139.70364,Entire home/apt,55025,1,0,,,3,126
43092377,KITA SHINJUKU Cozy Home FreeWifi EoY-2,342352750,Mei,,Shinjuku Ku,35.69783,139.69509,Entire home/apt,15553,1,0,,,10,155
43092417,KITA SHINJUKU Cozy Home FreeWifi YoY-2,342352750,Mei,,Shinjuku Ku,35.69878,139.69432,Entire home/apt,14695,1,0,,,10,155
43097377,3 mins to Shinjuku Sta! Cozy Apt  Free Wifi. #205,307068304,Senta,,Shinjuku Ku,35.70186,139.69528,Entire home/apt,9975,2,0,,,6,249
43098819,ｳｨｰｸﾘｰﾏﾝｽﾘｰ特別価格♦週に1回の清掃ｻｰﾋﾞｽ♦家電ｷｯﾁﾝ完備のｱﾊﾟｰﾄﾒﾝﾄｽｲｰﾄ,173287079,Randor Residence Tokyo Classic,,Arakawa Ku,35.7349,139.77787,Entire home/apt,14974,7,0,,,8,118
43098861,ｳｨｰｸﾘｰﾏﾝｽﾘｰ特別価格♦週に1回の清掃ｻｰﾋﾞｽ♦家電ｷｯﾁﾝ完備のｱﾊﾟｰﾄﾒﾝﾄｽｲｰﾄ,173287079,Randor Residence Tokyo Classic,,Arakawa Ku,35.7348,139.77674,Entire home/apt,15017,7,0,,,8,88
43098927,ｳｨｰｸﾘｰﾏﾝｽﾘｰ特別価格♦週に1回の清掃ｻｰﾋﾞｽ♦ｽﾏｰﾄTV完備のｱﾊﾟｰﾄﾒﾝﾄ,173287079,Randor Residence Tokyo Classic,,Arakawa Ku,35.7366,139.77842,Entire home/apt,14974,7,0,,,8,93
43098962,ｳｨｰｸﾘｰﾏﾝｽﾘｰ特別価格♦週に1回の清掃ｻｰﾋﾞｽ♦ｽﾏｰﾄTV完備のｱﾊﾟｰﾄﾒﾝﾄ,173287079,Randor Residence Tokyo Classic,,Arakawa Ku,35.73488,139.77607,Entire home/apt,14974,7,0,,,8,105
43099975,Paraiso Asakusa - THE FLAT*  Hi-Speed WiFi* Clean*,76047822,Sakamoto,,Taito Ku,35.70824,139.79169,Entire home/apt,8984,1,0,,,2,93
43100246,池袋の4LDK一軒家貸切 池袋徒歩10分 新宿5分 渋谷11分 広いｸｲｰﾝﾍﾞｯﾄﾞ,342971176,住日,,Toshima Ku,35.73757,139.71284,Entire home/apt,22996,1,0,,,1,88
43100299,Paraiso Asakusa - THE SUITE* Hi-Speed Wifi* 3story,76047822,Sakamoto,,Taito Ku,35.70803,139.79346,Entire home/apt,15231,1,0,,,2,89
43101617,新築ﾏﾝｼｮﾝ2部屋貸切/成田･羽田から電車乗換なし/最寄駅2分/浅草･ｽｶｲﾂﾘｰ徒歩圏/Wifi,219181653,Rie,,Sumida Ku,35.70769,139.80236,Entire home/apt,11048,2,0,,,5,292
43102699,MEI’S INN SHINJUKU TOKYO  FREE WIFI SIoE-2,342352750,Mei,,Shinjuku Ku,35.6978,139.6931,Entire home/apt,17591,1,0,,,10,155
43102795,WEI’W INN SHINJUKU TOKYO FREE WIFI SiEY,342352750,Mei,,Shinjuku Ku,35.69831,139.69488,Entire home/apt,16411,1,0,,,10,155
43105865,30%OFF CB 上野区域/JR山手线新宿池袋东京直达/最近车站步行3分钟/最多7人/精心装修,143096922,Ming,,Taito Ku,35.70593,139.7794,Entire home/apt,19951,2,2,2020-04-17,2,17,364
43108127,"汉舍2号101号:近晴空塔､浅草;整套房,可住3人;车站步行3分钟;可提前入住､寄存行李",342819312,漢舎株式会社,,Sumida Ku,35.73256,139.81872,Private room,5990,1,0,,,9,365
43108455,"汉舍2号102号:近晴空塔､浅草;整套房,可住3人;车站步行3分钟;可提前入住､寄存行李",342819312,漢舎株式会社,,Sumida Ku,35.73249,139.8173,Private room,5990,1,0,,,9,365
43109804,"汉舍2号103号:近晴空塔､浅草;整套房,可住3人;车站步行3分钟;可提前入住､寄存行李",342819312,漢舎株式会社,,Sumida Ku,35.73398,139.81887,Private room,5990,1,0,,,9,365
43109850,"汉舍2号104号:近晴空塔､浅草;整套房,可住3人;车站步行3分钟;可提前入住､寄存行李",342819312,漢舎株式会社,,Sumida Ku,35.73222,139.81892,Private room,5990,1,0,,,9,365
43109893,"汉舍2号201号:近晴空塔､浅草;整套房,可住3人;车站步行3分钟;可提前入住､寄存行李",342819312,漢舎株式会社,,Sumida Ku,35.73286,139.81805,Private room,5990,1,0,,,9,365
43109922,"汉舍2号202号:近晴空塔､浅草;整套房,可住3人;车站步行3分钟;可提前入住､寄存行李",342819312,漢舎株式会社,,Sumida Ku,35.73438,139.81728,Private room,5990,1,0,,,9,365
43109968,"汉舍2号203号:近晴空塔､浅草;整套房,可住3人;车站步行3分钟;可提前入住､寄存行李",342819312,漢舎株式会社,,Sumida Ku,35.73384,139.81785,Private room,5990,1,0,,,9,365
43110003,"汉舍2号204号:近晴空塔､浅草;整套房,可住3人;车站步行3分钟;可提前入住､寄存行李",342819312,漢舎株式会社,,Sumida Ku,35.73392,139.81731,Private room,5990,1,0,,,9,365
43110025,"汉舍2号205号:近晴空塔､浅草;整套房,可住3人;车站步行3分钟;可提前入住､寄存行李",342819312,漢舎株式会社,,Sumida Ku,35.73415,139.81864,Private room,5990,1,0,,,9,365
43111964,[Male Only] RUMa INN NishiSugamo☆2019 opened,247326938,Pqd,,Toshima Ku,35.74093,139.73124,Shared room,2032,1,0,,,30,1
43112882,[Male Only] RUMa INN Rokugoudote ☆Free Wifi,247326938,Pqd,,Ota Ku,35.54194,139.70636,Private room,2032,1,0,,,30,0
43113017,RUMa INN Rokugoudote ☆Free Wifi,247326938,Pqd,,Ota Ku,35.54268,139.7063,Private room,3957,1,0,,,30,247
43113117,RUMa INN Rokugoudote ☆Free Wifi,247326938,Pqd,,Ota Ku,35.54131,139.70663,Private room,3957,1,0,,,30,247
43113169,RUMa INN Rokugoudote ☆Free Wifi,247326938,Pqd,,Ota Ku,35.54099,139.70638,Private room,3957,1,0,,,30,247
43113358,RUMa INN Rokugoudote ☆Free Wifi,247326938,Pqd,,Ota Ku,35.54218,139.70713,Private room,3957,1,0,,,30,247
43113449,西巣鴨駅徒歩2分 和風ﾓﾀﾞﾝなﾀﾞﾌﾞﾙﾙｰﾑ 4階,343171763,Katsuhiro,,Kita Ku,35.74585,139.72757,Entire home/apt,8022,1,0,,,5,0
43113900,RUMa INN Rokugoudote ☆Free Wifi,247326938,Pqd,,Ota Ku,35.54247,139.70823,Private room,3957,1,0,,,30,247
43114226,【NEW】渋谷駅から徒歩10分★無料Wi-Fi付★#103個室ｼﾝｸﾞﾙﾙｰﾑ★,340430395,Unito,,Shibuya Ku,35.65281,139.71203,Private room,5470,1,0,,,11,365
43114267,101･[SHAREHOUSE] 5min KOMAGOME Sta･Max.2ppls,208210870,Alo,,Kita Ku,35.73863,139.75396,Private room,3957,28,0,,,9,239
43114375,ﾌﾟﾛｼﾞｪｸﾀｰとﾊﾞｰｶｳﾝﾀｰのある大人空間 ﾍﾞｯﾄﾞx台 西巣鴨駅徒歩2分/1階,343171763,Katsuhiro,,Kita Ku,35.7453,139.7281,Entire home/apt,6972,1,0,,,5,365
43114385,<ﾌﾟﾛｼﾞｪｸﾀｰ付>西巣鴨駅徒歩2分 広々ﾓﾀﾞﾝﾙｰﾑ ﾍﾞｯﾄﾞ2台/2階,343171763,Katsuhiro,,Kita Ku,35.74422,139.7279,Entire home/apt,9947,1,0,,,5,364
43114491,和風旅館をｲﾒｰｼﾞした掘りごたつ部屋 西巣鴨駅徒歩2分 3階,343171763,Katsuhiro,,Kita Ku,35.74518,139.72775,Entire home/apt,8045,1,0,,,5,364
43114522,ｽｶｲﾂﾘｰが見える広々和風ﾍﾞﾗﾝﾀﾞ 夜景 ﾀﾞﾌﾞﾙﾍﾞｯﾄﾞ1台 西巣鴨駅徒歩2分 5階,343171763,Katsuhiro,,Kita Ku,35.74585,139.72757,Entire home/apt,12013,1,0,,,5,365
43114753,102･[SHAREHOUSE] 5min KOMAGOME Sta･Max.2ppls,208210870,Alo,,Kita Ku,35.73862,139.75299,Private room,3969,1,0,,,9,240
43115560,30%OFF CE 上野区域/JR山手线新宿池袋东京直达/最近车站步行3分钟/最多7人/精心装修,143096922,Ming,,Taito Ku,35.70473,139.77918,Entire home/apt,19951,2,1,2020-04-12,1,17,361
43115761,30%OFF CA 新大久保/JR山手线新宿上野直达/最近车站步行7分钟/最多4人/免费口袋WIFI,143096922,Ming,,Shinjuku Ku,35.70321,139.70631,Entire home/apt,12013,2,0,,,17,358
43118013,Easy access to shinjuku/long term RSV welcome#317,343260789,Rinko,,Shinjuku Ku,35.71371,139.69738,Entire home/apt,99967,2,0,,,14,364
43118014,Easy access to shinjuku/long term RSV welcome#250,343260722,Ryo,,Shinjuku Ku,35.71389,139.69915,Entire home/apt,99967,30,0,,,12,363
43118018,Easy access to shinjuku/long term RSV welcome#207,343260975,Chiaki,,Shinjuku Ku,35.71555,139.69791,Entire home/apt,99967,30,0,,,12,365
43118020,Easy access to shinjuku/long term RSV welcome#305,343260629,髙木,,Shinjuku Ku,35.71503,139.69914,Entire home/apt,99967,30,0,,,11,302
43118120,Easy access to shinjuku/long term RSV welcome#208,343260975,Chiaki,,Shinjuku Ku,35.71539,139.69777,Entire home/apt,99967,30,0,,,12,335
43118142,Easy access to shinjuku/long term RSV welcome#209,343260975,Chiaki,,Shinjuku Ku,35.71422,139.69783,Entire home/apt,99967,30,0,,,12,332
43118147,Easy access to shinjuku/long term RSV welcome#304,343260629,髙木,,Shinjuku Ku,35.71385,139.69862,Entire home/apt,99967,30,0,,,11,240
43118163,Easy access to shinjuku/long term RSV welcome#210,343260975,Chiaki,,Shinjuku Ku,35.7135,139.69872,Entire home/apt,99967,30,0,,,12,364
43118171,Easy access to shinjuku/long term RSV welcome#251,343260722,Ryo,,Shinjuku Ku,35.71382,139.69772,Entire home/apt,99967,30,0,,,12,363
43118177,Easy access to shinjuku/long term RSV welcome#211,343260975,Chiaki,,Shinjuku Ku,35.71479,139.69871,Entire home/apt,99967,30,0,,,12,364
43118195,Easy access to shinjuku/long term RSV welcome#212,343260975,Chiaki,,Shinjuku Ku,35.71352,139.69873,Entire home/apt,99967,30,0,,,12,302
43118201,Easy access to shinjuku/long term RSV welcome#332,343260629,髙木,,Shinjuku Ku,35.71353,139.6985,Entire home/apt,99967,30,0,,,11,364
43118203,Easy access to shinjuku/long term RSV welcome#527,343260975,Chiaki,,Shinjuku Ku,35.71409,139.69874,Entire home/apt,99967,30,0,,,12,334
43118223,Easy access to shinjuku/long term RSV welcome#318,343260789,Rinko,,Shinjuku Ku,35.71476,139.69756,Entire home/apt,100005,2,0,,,14,343
43118225,Eazy access to shinjuku/long term RSV welcome#214,343260975,Chiaki,,Shinjuku Ku,35.71548,139.69854,Entire home/apt,99967,30,0,,,12,364
43118229,long term RSV possible!!Convenient location #252,343260722,Ryo,,Shinjuku Ku,35.71494,139.69775,Entire home/apt,99967,30,0,,,12,362
43118235,long term RSV possible!!Convenient location #253,343260722,Ryo,,Shinjuku Ku,35.71396,139.69746,Entire home/apt,99967,30,0,,,12,362
43118247,Eazy access to shinjuku/long term RSV welcome#215,343260975,Chiaki,,Shinjuku Ku,35.71398,139.69865,Entire home/apt,99967,30,0,,,12,338
43118257,Eazy access to shinjuku/long term RSV welcome#216,343260975,Chiaki,,Shinjuku Ku,35.71529,139.69794,Entire home/apt,99967,30,0,,,12,364
43118267,Eazy access to shinjuku/long term RSV welcome#217,343260975,Chiaki,,Shinjuku Ku,35.71555,139.69914,Entire home/apt,99967,30,0,,,12,364
43118280,Eazy access to shinjuku/long term RSV welcome#218,343260975,Chiaki,,Shinjuku Ku,35.71558,139.69798,Entire home/apt,99967,30,0,,,12,364
43118293,Easy access to shinjuku/long term RSV welcome#319,343260789,Rinko,,Shinjuku Ku,35.71568,139.69874,Entire home/apt,100005,2,0,,,14,0
43118299,Easy access to shinjuku/long term RSV welcome#308,343260629,髙木,,Shinjuku Ku,35.71366,139.6989,Entire home/apt,99967,30,0,,,11,333
43118315,long term RSV possible!!Convenient location #430,343260722,Ryo,,Shinjuku Ku,35.71347,139.69794,Entire home/apt,99967,30,0,,,12,280
